År;Antal dgr;Tabellnr;Inkomst fr.o.m.;Inkomst t.o.m.;Kolumn 1;Kolumn 2;Kolumn 3;Kolumn 4;Kolumn 5;Kolumn 6
2019;30B;29;72201;72400;25951;26321;24493;26982;27541;27541
2019;30B;29;72401;72600;26065;26434;24612;27089;27649;27649
2019;30B;29;72601;72800;26179;26546;24730;27196;27757;27757
2019;30B;29;72801;73000;26293;26654;24844;27302;27865;27865
2019;30B;29;73001;73200;26407;26767;24963;27409;27973;27973
2019;30B;29;73201;73400;26521;26875;25077;27515;28081;28081
2019;30B;29;73401;73600;26635;26987;25195;27622;28189;28189
2019;30B;29;73601;73800;26749;27095;25309;27729;28297;28297
2019;30B;29;73801;74000;26863;27208;25428;27835;28405;28405
2019;30B;29;74001;74200;26977;27320;25546;27942;28513;28513
2019;30B;29;74201;74400;27091;27428;25660;28048;28621;28621
2019;30B;29;74401;74600;27205;27541;25779;28155;28729;28729
2019;30B;29;74601;74800;27319;27649;25893;28262;28837;28837
2019;30B;29;74801;75000;27433;27761;26011;28368;28945;28945
2019;30B;29;75001;75200;27547;27869;26125;28475;29053;29053
2019;30B;29;75201;75400;27661;27982;26244;28581;29161;29161
2019;30B;29;75401;75600;27775;28094;26362;28688;29269;29269
2019;30B;29;75601;75800;27889;28202;26476;28795;29377;29377
2019;30B;29;75801;76000;28003;28315;26595;28901;29485;29485
2019;30B;29;76001;76200;28117;28423;26709;29008;29593;29593
2019;30B;29;76201;76400;28231;28535;26827;29115;29701;29701
2019;30B;29;76401;76600;28345;28643;26941;29221;29809;29809
2019;30B;29;76601;76800;28459;28756;27060;29328;29917;29917
2019;30B;29;76801;77000;28573;28868;27178;29434;30025;30025
2019;30B;29;77001;77200;28687;28976;27292;29541;30133;30133
2019;30B;29;77201;77400;28801;29089;27411;29648;30241;30241
2019;30B;29;77401;77600;28915;29197;27525;29754;30349;30349
2019;30B;29;77601;77800;29029;29309;27643;29861;30457;30457
2019;30B;29;77801;78000;29143;29417;27757;29967;30565;30565
2019;30B;29;78001;78200;29257;29530;27876;30074;30673;30673
2019;30B;29;78201;78400;29371;29642;27994;30181;30781;30781
2019;30B;29;78401;78600;29485;29750;28108;30287;30889;30889
2019;30B;29;78601;78800;29599;29863;28227;30394;30997;30997
2019;30B;29;78801;79000;29713;29971;28341;30500;31105;31105
2019;30B;29;79001;79200;29827;30083;28459;30607;31213;31213
2019;30B;29;79201;79400;29941;30196;28578;30714;31321;31321
2019;30B;29;79401;79600;30055;30304;28692;30820;31429;31429
2019;30B;29;79601;79800;30169;30416;28810;30927;31537;31537
2019;30B;29;79801;80000;30283;30524;28924;31033;31645;31645
2019;0,3;29;80001;81200;38;38;36;39;40;40
2019;0,3;29;81201;81600;38;38;37;39;40;40
2019;0,3;29;81601;82600;38;39;37;39;40;40
2019;0,3;29;82601;84000;39;39;37;39;40;40
2019;0,3;29;84001;85000;39;39;37;40;40;40
2019;0,3;29;85001;85400;39;39;38;40;40;40
2019;0,3;29;85401;86600;39;39;38;40;41;41
2019;0,3;29;86601;87400;39;40;38;40;41;41
2019;0,3;29;87401;89400;40;40;38;40;41;41
2019;0,3;29;89401;90600;40;40;39;40;41;41
2019;0,3;29;90601;92400;40;40;39;41;41;41
2019;0,3;29;92401;92600;40;40;39;41;42;42
2019;0,3;29;92601;92800;40;41;39;41;42;42
2019;0,3;29;92801;94200;41;41;39;41;42;42
2019;0,3;29;94201;98200;41;41;40;41;42;42
2019;0,3;29;98201;98800;41;41;40;42;42;42
2019;0,3;29;98801;99200;42;41;40;42;42;42
2019;0,3;29;99201;99400;42;42;40;42;42;42
2019;0,3;29;99401;100400;42;42;41;42;42;42
2019;0,3;29;100401;105400;42;42;41;42;43;43
2019;0,3;29;105401;105600;42;42;42;42;43;43
2019;0,3;29;105601;107000;43;42;42;42;43;43
2019;0,3;29;107001;107400;43;43;42;42;43;43
2019;0,3;29;107401;110000;43;43;42;43;43;43
2019;0,3;29;110001;112000;43;43;42;43;44;44
2019;0,3;29;112001;113400;43;43;43;43;44;44
2019;0,3;29;113401;116200;44;43;43;43;44;44
2019;0,3;29;116201;118400;44;44;43;43;44;44
2019;0,3;29;118401;119600;44;44;43;44;44;44
2019;0,3;29;119601;121600;44;44;44;44;44;44
2019;0,3;29;121601;122400;44;44;44;44;45;45
2019;0,3;29;122401;126800;45;44;44;44;45;45
2019;0,3;29;126801;128200;45;45;44;44;45;45
2019;0,3;29;128201;131800;45;45;45;44;45;45
2019;0,3;29;131801;135800;45;45;45;45;45;45
2019;0,3;29;135801;141200;46;45;45;45;46;46
2019;0,3;29;141201;148600;46;46;46;45;46;46
2019;0,3;29;148601;154000;46;46;46;46;46;46
2019;0,3;29;154001;160000;47;46;46;46;47;47
2019;0,3;29;160001;170600;47;47;47;46;47;47
2019;0,3;29;170601;177600;47;47;47;47;47;47
2019;0,3;29;177601;184600;48;47;47;47;48;48
2019;0,3;29;184601;200000;48;48;48;47;48;48
2019;0,3;29;200001;210000;48;48;48;48;48;48
2019;0,3;29;210001;218200;49;48;48;48;49;49
2019;0,3;29;218201;241600;49;49;49;48;49;49
2019;0,3;29;241601;256600;49;49;49;49;49;49
2019;0,3;29;256601;266600;50;49;49;49;50;50
2019;0,3;29;266601;305000;50;50;50;49;50;50
2019;0,3;29;305001;330000;50;50;50;50;50;50
2019;0,3;29;330001;342800;51;50;50;50;51;51
2019;0,3;29;342801;414000;51;51;51;50;51;51
2019;0,3;29;414001;462000;51;51;51;51;51;51
2019;0,3;29;462001;480000;52;51;51;51;52;52
2019;0,3;29;480001;643400;52;52;52;51;52;52
2019;0,3;29;643401;770200;52;52;52;52;52;52
2019;0,3;29;770201;800200;53;52;52;52;53;53
2019;0,3;29;800201;1443800;53;53;53;52;53;53
2019;0,3;29;1443801;2310800;53;53;53;53;53;53
2019;0,3;29;2310801;2400800;54;53;53;53;54;54
2019;0,3;29;2400801;;54;54;54;53;54;54
2019;30B;30;1;1600;0;0;0;0;0;0
2019;30B;30;1601;1700;117;0;116;1;117;18
2019;30B;30;1701;1800;128;0;125;25;128;49
2019;30B;30;1801;1900;138;0;133;55;138;80
2019;30B;30;1901;2000;149;0;141;85;149;111
2019;30B;30;2001;2100;159;0;150;114;159;142
2019;30B;30;2101;2200;162;0;150;144;173;173
2019;30B;30;2201;2300;172;0;158;174;204;204
2019;30B;30;2301;2400;183;0;166;203;235;235
2019;30B;30;2401;2500;193;0;175;233;266;266
2019;30B;30;2501;2600;204;0;183;263;297;297
2019;30B;30;2601;2700;214;0;191;293;328;328
2019;30B;30;2701;2800;225;0;200;322;359;359
2019;30B;30;2801;2900;227;0;200;352;390;390
2019;30B;30;2901;3000;237;0;208;382;421;421
2019;30B;30;3001;3100;248;0;216;411;452;452
2019;30B;30;3101;3200;258;0;225;441;483;483
2019;30B;30;3201;3300;269;0;233;471;514;514
2019;30B;30;3301;3400;279;0;241;500;545;545
2019;30B;30;3401;3500;281;0;241;530;576;576
2019;30B;30;3501;3600;292;0;250;560;607;607
2019;30B;30;3601;3700;302;0;258;590;638;638
2019;30B;30;3701;3800;313;0;266;619;669;669
2019;30B;30;3801;3900;323;0;275;644;694;694
2019;30B;30;3901;4000;333;0;283;668;720;720
2019;30B;30;4001;4100;335;0;283;690;743;743
2019;30B;30;4101;4200;345;0;291;715;769;769
2019;30B;30;4201;4300;355;0;300;739;795;795
2019;30B;30;4301;4400;365;20;309;761;818;818
2019;30B;30;4401;4500;375;43;319;786;844;844
2019;30B;30;4501;4600;385;67;329;808;867;867
2019;30B;30;4601;4700;387;90;331;832;893;893
2019;30B;30;4701;4800;397;113;341;857;919;919
2019;30B;30;4801;4900;407;136;351;879;942;942
2019;30B;30;4901;5000;417;160;361;903;968;968
2019;30B;30;5001;5100;427;183;371;925;991;991
2019;30B;30;5101;5200;437;206;381;950;1017;1017
2019;30B;30;5201;5300;447;227;390;974;1043;1043
2019;30B;30;5301;5400;449;250;392;996;1066;1066
2019;30B;30;5401;5500;459;273;402;1021;1092;1092
2019;30B;30;5501;5600;472;297;412;1043;1115;1115
2019;30B;30;5601;5700;493;320;422;1067;1141;1141
2019;30B;30;5701;5800;513;343;432;1092;1167;1167
2019;30B;30;5801;5900;534;366;442;1114;1190;1190
2019;30B;30;5901;6000;555;390;443;1138;1216;1216
2019;30B;30;6001;6100;575;413;453;1160;1239;1239
2019;30B;30;6101;6200;596;436;463;1185;1265;1265
2019;30B;30;6201;6300;617;459;473;1209;1291;1291
2019;30B;30;6301;6400;638;480;483;1231;1314;1314
2019;30B;30;6401;6500;659;503;493;1256;1340;1340
2019;30B;30;6501;6600;679;526;495;1278;1363;1363
2019;30B;30;6601;6700;700;550;505;1302;1389;1389
2019;30B;30;6701;6800;721;573;514;1327;1415;1415
2019;30B;30;6801;6900;741;596;524;1349;1438;1438
2019;30B;30;6901;7000;762;619;534;1373;1464;1464
2019;30B;30;7001;7100;783;643;544;1395;1487;1487
2019;30B;30;7101;7200;804;666;546;1420;1513;1513
2019;30B;30;7201;7300;825;689;556;1444;1539;1539
2019;30B;30;7301;7400;845;712;566;1466;1562;1562
2019;30B;30;7401;7500;866;736;576;1491;1588;1588
2019;30B;30;7501;7600;887;756;586;1513;1611;1611
2019;30B;30;7601;7700;907;780;596;1537;1637;1637
2019;30B;30;7701;7800;928;803;605;1562;1663;1663
2019;30B;30;7801;7900;949;826;607;1584;1686;1686
2019;30B;30;7901;8000;970;849;617;1608;1712;1712
2019;30B;30;8001;8100;990;873;627;1630;1735;1735
2019;30B;30;8101;8200;1011;896;637;1655;1761;1761
2019;30B;30;8201;8300;1032;919;647;1679;1787;1787
2019;30B;30;8301;8400;1053;942;657;1701;1810;1810
2019;30B;30;8401;8500;1073;966;658;1726;1836;1836
2019;30B;30;8501;8600;1094;989;668;1748;1859;1859
2019;30B;30;8601;8700;1115;1012;678;1772;1885;1885
2019;30B;30;8701;8800;1136;1033;688;1797;1911;1911
2019;30B;30;8801;8900;1156;1056;698;1819;1934;1934
2019;30B;30;8901;9000;1177;1079;708;1843;1960;1960
2019;30B;30;9001;9100;1198;1103;710;1865;1983;1983
2019;30B;30;9101;9200;1219;1126;720;1890;2009;2009
2019;30B;30;9201;9300;1240;1149;730;1914;2035;2035
2019;30B;30;9301;9400;1260;1172;740;1936;2058;2058
2019;30B;30;9401;9500;1281;1196;750;1961;2084;2084
2019;30B;30;9501;9600;1302;1219;759;1983;2107;2107
2019;30B;30;9601;9700;1322;1242;761;2007;2133;2133
2019;30B;30;9701;9800;1343;1265;771;2032;2159;2159
2019;30B;30;9801;9900;1364;1289;781;2054;2182;2182
2019;30B;30;9901;10000;1385;1309;791;2080;2208;2208
2019;30B;30;10001;10100;1405;1332;801;2102;2231;2231
2019;30B;30;10101;10200;1426;1356;811;2127;2257;2257
2019;30B;30;10201;10300;1447;1379;821;2152;2283;2283
2019;30B;30;10301;10400;1468;1402;822;2175;2306;2306
2019;30B;30;10401;10500;1488;1425;832;2200;2332;2332
2019;30B;30;10501;10600;1509;1446;842;2225;2358;2358
2019;30B;30;10601;10700;1531;1464;852;2255;2389;2389
2019;30B;30;10701;10800;1552;1485;861;2286;2420;2420
2019;30B;30;10801;10900;1573;1506;871;2316;2451;2451
2019;30B;30;10901;11000;1594;1526;873;2346;2482;2482
2019;30B;30;11001;11100;1615;1547;882;2377;2513;2513
2019;30B;30;11101;11200;1636;1568;892;2407;2544;2544
2019;30B;30;11201;11300;1658;1588;902;2437;2575;2575
2019;30B;30;11301;11400;1679;1609;912;2467;2606;2606
2019;30B;30;11401;11500;1700;1630;921;2498;2637;2637
2019;30B;30;11501;11600;1721;1650;923;2528;2668;2668
2019;30B;30;11601;11700;1742;1671;933;2558;2699;2699
2019;30B;30;11701;11800;1763;1692;942;2588;2730;2730
2019;30B;30;11801;11900;1785;1712;952;2619;2761;2761
2019;30B;30;11901;12000;1806;1730;962;2649;2792;2792
2019;30B;30;12001;12100;1827;1751;972;2682;2826;2826
2019;30B;30;12101;12200;1849;1772;973;2715;2859;2859
2019;30B;30;12201;12300;1870;1792;983;2748;2893;2893
2019;30B;30;12301;12400;1891;1813;993;2783;2929;2929
2019;30B;30;12401;12500;1913;1831;1002;2816;2963;2963
2019;30B;30;12501;12600;1937;1857;1012;2849;2996;2996
2019;30B;30;12601;12700;1965;1885;1023;2882;3030;3030
2019;30B;30;12701;12800;1992;1911;1033;2914;3063;3063
2019;30B;30;12801;12900;2020;1937;1035;2950;3100;3100
2019;30B;30;12901;13000;2047;1965;1045;2983;3133;3133
2019;30B;30;13001;13100;2075;1991;1055;3016;3167;3167
2019;30B;30;13101;13200;2102;2020;1065;3049;3200;3200
2019;30B;30;13201;13300;2130;2045;1075;3081;3234;3234
2019;30B;30;13301;13400;2158;2074;1086;3117;3270;3270
2019;30B;30;13401;13500;2185;2100;1088;3150;3304;3304
2019;30B;30;13501;13600;2213;2128;1098;3183;3337;3337
2019;30B;30;13601;13700;2240;2154;1108;3215;3371;3371
2019;30B;30;13701;13800;2268;2182;1118;3248;3404;3404
2019;30B;30;13801;13900;2295;2208;1128;3284;3440;3440
2019;30B;30;13901;14000;2323;2237;1139;3317;3474;3474
2019;30B;30;14001;14100;2349;2262;1141;3349;3507;3507
2019;30B;30;14101;14200;2376;2288;1151;3380;3539;3539
2019;30B;30;14201;14300;2402;2317;1161;3412;3572;3572
2019;30B;30;14301;14400;2429;2343;1171;3446;3607;3607
2019;30B;30;14401;14500;2455;2371;1181;3478;3639;3639
2019;30B;30;14501;14600;2481;2397;1192;3510;3672;3672
2019;30B;30;14601;14700;2508;2425;1194;3542;3704;3704
2019;30B;30;14701;14800;2534;2451;1204;3574;3737;3737
2019;30B;30;14801;14900;2561;2479;1214;3608;3772;3772
2019;30B;30;14901;15000;2587;2505;1224;3640;3804;3804
2019;30B;30;15001;15100;2613;2534;1234;3671;3837;3837
2019;30B;30;15101;15200;2640;2560;1245;3703;3869;3869
2019;30B;30;15201;15300;2666;2588;1255;3735;3902;3902
2019;30B;30;15301;15400;2693;2614;1257;3769;3937;3937
2019;30B;30;15401;15500;2719;2642;1267;3801;3969;3969
2019;30B;30;15501;15600;2746;2668;1277;3833;4002;4002
2019;30B;30;15601;15700;2772;2694;1287;3865;4034;4034
2019;30B;30;15701;15800;2798;2722;1298;3896;4067;4067
2019;30B;30;15801;15900;2825;2748;1308;3931;4102;4102
2019;30B;30;15901;16000;2851;2777;1310;3962;4134;4134
2019;30B;30;16001;16100;2878;2802;1320;3994;4167;4167
2019;30B;30;16101;16200;2904;2831;1330;4026;4199;4199
2019;30B;30;16201;16300;2931;2857;1340;4058;4232;4232
2019;30B;30;16301;16400;2957;2885;1351;4092;4267;4267
2019;30B;30;16401;16500;2984;2911;1361;4124;4299;4299
2019;30B;30;16501;16600;3010;2939;1363;4156;4332;4332
2019;30B;30;16601;16700;3036;2965;1373;4187;4364;4364
2019;30B;30;16701;16800;3063;2994;1383;4219;4397;4397
2019;30B;30;16801;16900;3089;3019;1393;4253;4432;4432
2019;30B;30;16901;17000;3116;3045;1403;4285;4464;4464
2019;30B;30;17001;17100;3142;3074;1414;4317;4497;4497
2019;30B;30;17101;17200;3168;3100;1416;4349;4529;4529
2019;30B;30;17201;17300;3195;3130;1426;4380;4562;4562
2019;30B;30;17301;17400;3221;3164;1437;4415;4597;4597
2019;30B;30;17401;17500;3248;3200;1448;4447;4629;4629
2019;30B;30;17501;17600;3274;3236;1458;4478;4662;4662
2019;30B;30;17601;17700;3301;3270;1469;4510;4694;4694
2019;30B;30;17701;17800;3327;3306;1480;4542;4727;4727
2019;30B;30;17801;17900;3353;3342;1482;4576;4762;4762
2019;30B;30;17901;18000;3380;3376;1493;4608;4794;4794
2019;30B;30;18001;18100;3406;3412;1504;4640;4827;4827
2019;30B;30;18101;18200;3433;3448;1515;4671;4859;4859
2019;30B;30;18201;18300;3459;3482;1525;4703;4892;4892
2019;30B;30;18301;18400;3486;3517;1535;4738;4927;4927
2019;30B;30;18401;18500;3512;3552;1536;4769;4959;4959
2019;30B;30;18501;18600;3538;3584;1546;4801;4992;4992
2019;30B;30;18601;18700;3565;3619;1556;4833;5024;5024
2019;30B;30;18701;18800;3591;3654;1565;4865;5057;5057
2019;30B;30;18801;18900;3618;3687;1575;4899;5092;5092
2019;30B;30;18901;19000;3644;3722;1585;4931;5124;5124
2019;30B;30;19001;19100;3670;3757;1586;4962;5157;5157
2019;30B;30;19101;19200;3697;3789;1596;4994;5189;5189
2019;30B;30;19201;19300;3723;3824;1609;5026;5222;5222
2019;30B;30;19301;19400;3750;3859;1639;5060;5257;5257
2019;30B;30;19401;19500;3776;3892;1667;5092;5289;5289
2019;30B;30;19501;19600;3803;3927;1697;5124;5322;5322
2019;30B;30;19601;19700;3829;3962;1727;5156;5354;5354
2019;30B;30;19701;19800;3855;3994;1754;5187;5387;5387
2019;30B;30;19801;19900;3882;4029;1784;5222;5422;5422
2019;30B;30;19901;20000;3908;4064;1814;5254;5454;5454
2019;30B;30;20001;20200;3961;4132;1872;5317;5519;5519
2019;30B;30;20201;20400;4014;4202;1932;5383;5587;5587
2019;30B;30;20401;20600;4067;4269;1989;5447;5652;5652
2019;30B;30;20601;20800;4120;4332;2042;5510;5717;5717
2019;30B;30;20801;21000;4173;4392;2092;5576;5784;5784
2019;30B;30;21001;21200;4225;4454;2144;5640;5849;5849
2019;30B;30;21201;21400;4278;4514;2194;5706;5917;5917
2019;30B;30;21401;21600;4331;4577;2247;5769;5982;5982
2019;30B;30;21601;21800;4384;4637;2297;5833;6047;6047
2019;30B;30;21801;22000;4437;4699;2349;5899;6114;6114
2019;30B;30;22001;22200;4490;4759;2399;5963;6179;6179
2019;30B;30;22201;22400;4543;4822;2452;6029;6247;6247
2019;30B;30;22401;22600;4595;4882;2502;6092;6312;6312
2019;30B;30;22601;22800;4648;4944;2554;6156;6377;6377
2019;30B;30;22801;23000;4701;5004;2604;6222;6444;6444
2019;30B;30;23001;23200;4754;5067;2657;6285;6509;6509
2019;30B;30;23201;23400;4807;5127;2707;6351;6577;6577
2019;30B;30;23401;23600;4860;5189;2759;6415;6642;6642
2019;30B;30;23601;23800;4912;5249;2809;6479;6707;6707
2019;30B;30;23801;24000;4965;5312;2862;6545;6774;6774
2019;30B;30;24001;24200;5018;5372;2912;6608;6839;6839
2019;30B;30;24201;24400;5071;5434;2964;6674;6907;6907
2019;30B;30;24401;24600;5124;5494;3014;6738;6972;6972
2019;30B;30;24601;24800;5177;5557;3067;6801;7037;7037
2019;30B;30;24801;25000;5230;5617;3117;6867;7104;7104
2019;30B;30;25001;25200;5282;5679;3179;6931;7169;7169
2019;30B;30;25201;25400;5335;5739;3239;6997;7237;7237
2019;30B;30;25401;25600;5388;5799;3299;7061;7302;7302
2019;30B;30;25601;25800;5441;5862;3362;7124;7367;7367
2019;30B;30;25801;26000;5494;5922;3422;7190;7434;7434
2019;30B;30;26001;26200;5547;5984;3484;7254;7499;7499
2019;30B;30;26201;26400;5599;6044;3544;7320;7567;7567
2019;30B;30;26401;26600;5652;6107;3607;7383;7632;7632
2019;30B;30;26601;26800;5705;6167;3667;7447;7697;7697
2019;30B;30;26801;27000;5758;6229;3729;7513;7764;7764
2019;30B;30;27001;27200;5811;6289;3789;7577;7829;7829
2019;30B;30;27201;27400;5864;6352;3852;7643;7897;7897
2019;30B;30;27401;27600;5917;6412;3912;7706;7962;7962
2019;30B;30;27601;27800;5969;6474;3974;7770;8027;8027
2019;30B;30;27801;28000;6022;6534;4034;7836;8094;8094
2019;30B;30;28001;28200;6075;6597;4097;7899;8159;8159
2019;30B;30;28201;28400;6128;6657;4157;7965;8227;8227
2019;30B;30;28401;28600;6181;6719;4219;8029;8292;8292
2019;30B;30;28601;28800;6234;6779;4279;8093;8357;8357
2019;30B;30;28801;29000;6287;6842;4342;8159;8424;8424
2019;30B;30;29001;29200;6339;6902;4402;8222;8489;8489
2019;30B;30;29201;29400;6392;6964;4464;8288;8557;8557
2019;30B;30;29401;29600;6445;7024;4524;8352;8622;8622
2019;30B;30;29601;29800;6498;7087;4587;8415;8687;8687
2019;30B;30;29801;30000;6551;7147;4647;8481;8754;8754
2019;30B;30;30001;30200;6604;7209;4709;8545;8819;8819
2019;30B;30;30201;30400;6656;7269;4769;8611;8887;8887
2019;30B;30;30401;30600;6709;7329;4829;8672;8949;8949
2019;30B;30;30601;30800;6762;7392;4892;8731;9009;9009
2019;30B;30;30801;31000;6814;7452;4952;8789;9069;9069
2019;30B;30;31001;31200;6867;7514;5014;8848;9129;9129
2019;30B;30;31201;31400;6922;7579;5079;8906;9189;9189
2019;30B;30;31401;31600;6982;7647;5147;8965;9249;9249
2019;30B;30;31601;31800;7042;7714;5214;9023;9309;9309
2019;30B;30;31801;32000;7102;7782;5282;9082;9369;9369
2019;30B;30;32001;32200;7162;7849;5349;9141;9429;9429
2019;30B;30;32201;32400;7222;7917;5417;9199;9489;9489
2019;30B;30;32401;32600;7283;7984;5484;9258;9549;9549
2019;30B;30;32601;32800;7342;8052;5552;9316;9609;9609
2019;30B;30;32801;33000;7402;8119;5619;9375;9669;9669
2019;30B;30;33001;33200;7462;8187;5687;9433;9729;9729
2019;30B;30;33201;33400;7522;8254;5754;9492;9789;9789
2019;30B;30;33401;33600;7582;8322;5822;9550;9849;9849
2019;30B;30;33601;33800;7642;8389;5889;9609;9909;9909
2019;30B;30;33801;34000;7702;8457;5957;9668;9969;9969
2019;30B;30;34001;34200;7762;8524;6024;9726;10029;10029
2019;30B;30;34201;34400;7822;8592;6092;9785;10089;10089
2019;30B;30;34401;34600;7882;8659;6159;9843;10149;10149
2019;30B;30;34601;34800;7942;8727;6227;9902;10209;10209
2019;30B;30;34801;35000;8002;8794;6294;9960;10269;10269
2019;30B;30;35001;35200;8062;8862;6362;10019;10329;10329
2019;30B;30;35201;35400;8122;8929;6429;10077;10389;10389
2019;30B;30;35401;35600;8182;8997;6497;10136;10449;10449
2019;30B;30;35601;35800;8242;9064;6564;10195;10509;10509
2019;30B;30;35801;36000;8302;9132;6632;10253;10569;10569
2019;30B;30;36001;36200;8362;9199;6699;10312;10629;10629
2019;30B;30;36201;36400;8422;9267;6767;10370;10689;10689
2019;30B;30;36401;36600;8482;9334;6834;10429;10749;10749
2019;30B;30;36601;36800;8542;9402;6902;10487;10809;10809
2019;30B;30;36801;37000;8602;9469;6969;10546;10869;10869
2019;30B;30;37001;37200;8662;9537;7037;10604;10929;10929
2019;30B;30;37201;37400;8722;9604;7104;10663;10989;10989
2019;30B;30;37401;37600;8783;9672;7172;10722;11049;11049
2019;30B;30;37601;37800;8842;9739;7239;10780;11109;11109
2019;30B;30;37801;38000;8902;9807;7307;10839;11169;11169
2019;30B;30;38001;38200;8962;9874;7374;10897;11229;11229
2019;30B;30;38201;38400;9022;9942;7442;10956;11289;11289
2019;30B;30;38401;38600;9082;10009;7509;11014;11349;11349
2019;30B;30;38601;38800;9142;10077;7577;11073;11409;11409
2019;30B;30;38801;39000;9202;10144;7644;11132;11469;11469
2019;30B;30;39001;39200;9262;10212;7712;11190;11529;11529
